id;sku;lot;name;auction_url;auction_end;current_auction_eur;auction_fee_rate_percent;auction_fees_eur;vat_status;vat_rate_percent;vat_eur;purchase_total_eur;photo_count;quick_sale_lot_eur;normal_resale_gross_eur;quick_margin_before_other_costs_eur;normal_margin_before_other_costs_eur;confidence_percent;demand;estimated_sale_days_min;estimated_sale_days_max;valuation_method;main_risks;device_checks;source_ids;source_titles;source_urls
318200;260735BA318200;32;22 enceintes et divers;https://encheres-domaine.gouv.fr/lot/22-enceintes-et-divers.html;2026-09-15T08:00:00+00:00;100.0;11.0;11.0;non_mentionnee;;0.0;111.0;3;350;750;239.0;639.0;52;moyenne;45;180;Neuf JBL dont Charge 4/5, treize enceintes entrée de gamme et trois baladeurs.;Modèles JBL incomplets, batteries et fonctionnement non testés.;[];lbc_jbl;"[""JBL Charge 5 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/jbl-charge-5
318313;260735BA318313;33;32 tablettes et 23 liseuses;https://encheres-domaine.gouv.fr/lot/32-tablettes-et-23-liseuses.html;2026-09-15T08:00:00+00:00;400.0;11.0;44.0;non_mentionnee;;0.0;444.0;7;1500;3500;1056.0;3056.0;42;moyenne;90;300;22 iPad, 10 autres tablettes, 14 Kindle et 8 Kobo, selon valeurs par numéro de modèle.;"55 appareils non testés, activation/batteries/écrans inconnus; vente et effacement très chronophages.";[];lbc_ipad10,lbc_ipadpro12;"[""iPad 10e génération d'occasion — leboncoin"", ""iPad Pro 12,9 pouces Cellular d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation | https://www.leboncoin.fr/ck/ordinateurs/ipad-pro-12-9-cellular
318327;260735BA318327;34;5 consoles et 2 jeux;https://encheres-domaine.gouv.fr/lot/5-consoles-et-2-jeux.html;2026-09-15T08:00:00+00:00;230.0;11.0;25.3;non_mentionnee;;0.0;255.3;4;300;600;44.7;344.7;61;forte;21;90;PS5, Switch, 3DS XL, 3DS, Wii et deux jeux.;"Tout non testé; accessoires et chargeurs non détaillés.";[];lbc_ps5,lbc_switch_oled;"[""Console Sony PS5 d'occasion — leboncoin"", ""Nintendo Switch OLED d'occasion — leboncoin""]";https://www.leboncoin.fr/c/consoles/console_brand%3Asony%2Bconsole_model%3Aps5 | https://www.leboncoin.fr/ck/consoles/nintendo-switch-oled
318370;260735BA318370;35;Divers appareils et ustensiles;https://encheres-domaine.gouv.fr/lot/divers-doo-2.html;2026-09-15T08:00:00+00:00;60.0;11.0;6.6;non_mentionnee;;0.0;66.6;11;250;550;183.4;483.4;49;moyenne;45;180;Projecteur Epson, micro AT2035, cinq appareils photo, caméscope et divers.;"Tout non testé; objets hétérogènes; nombreuses ventes de faible montant.";[];lbc_sony_a6000;"[""Sony Alpha 6000 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/sony-alpha-6000
318430;260735BA318430;36;6 PC portables et divers;https://encheres-domaine.gouv.fr/lot/6-portables-et-divers.html;2026-09-15T08:00:00+00:00;200.0;11.0;22.0;non_mentionnee;;0.0;222.0;4;500;1050;278.0;828.0;41;forte;45;180;Six portables dont deux MacBook Air 2020/M1 et un Pro, plus accessoires.;"Tout non testé; spécifications et activation inconnues; seul une partie a des chargeurs.";[];lbc_macbook_m1;"[""MacBook Air M1 A2337 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/macbook-air-a2337
318523;260735BA318523;37;5 PC portables et divers;https://encheres-domaine.gouv.fr/lot/5-portables-et-divers.html;2026-09-15T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;5;450;950;394.5;894.5;39;forte;45;180;Cinq portables dont MacBook Air M1 et Asus récent, plus petite tour/écran/tablette.;"Tout non testé; modèle du second MacBook Air et configurations inconnus.";[];lbc_macbook_m1;"[""MacBook Air M1 A2337 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/macbook-air-a2337
318544;260735BA318544;38;13 PC portables;https://encheres-domaine.gouv.fr/lot/13-portables.html;2026-09-15T08:00:00+00:00;200.0;11.0;22.0;non_mentionnee;;0.0;222.0;6;850;1900;628.0;1678.0;44;forte;60;240;Treize portables hétérogènes, dont T14, T480s, HP 855 G7, Surface 1960 et MacBook.;"Tout non testé; configurations/activation inconnues; travail de tri important.";[];lbc_dell_7490,lbc_macbook_m1;"[""Dell Latitude 7490 i5 d'occasion — leboncoin"", ""MacBook Air M1 A2337 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/pc-portable-dell-latitude-7490-i5 | https://www.leboncoin.fr/ck/ordinateurs/macbook-air-a2337
336599;260835BA336599;40;3 tablettes et divers;https://encheres-domaine.gouv.fr/lot/3-tablettes-et-divers-doo-1.html;2026-09-15T08:00:00+00:00;30.0;11.0;3.3;non_mentionnee;;0.0;33.3;9;120;280;86.7;246.7;48;moyenne;30;120;iPad 9 A2602, ancienne Samsung/Logicom, Olympus E-P2 et petite enceinte.;"Tout non testé; référence Samsung probablement mal saisie.";[];lbc_ipad10;"[""iPad 10e génération d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation
282679;2605JUSTBA282679;16;Console Nintendo Switch OLED;https://encheres-domaine.gouv.fr/lot/v456-007.html;2026-09-22T12:00:00+00:00;180.0;11.0;19.8;non_mentionnee;;0.0;199.8;9;320;500;120.2;300.2;84;forte;7;30;Switch OLED Splatoon complète, sept jeux et deux sacoches.;"Fonctionnement non explicitement garanti; titres des jeux à pondérer selon demande.";[];lbc_switch_oled;"[""Nintendo Switch OLED d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/consoles/nintendo-switch-oled
309638;2601JUSTBA199748;17;Console SONY PlayStation 5;https://encheres-domaine.gouv.fr/lot/v461-57.html;2026-09-22T12:00:00+00:00;250.0;11.0;27.5;non_mentionnee;;0.0;277.5;6;300;380;22.5;102.5;84;forte;7;30;PS5 complète en boîte avec manette et câbles.;Modèle disque/digital et fonctionnement à vérifier.;[];lbc_ps5;"[""Console Sony PS5 d'occasion — leboncoin""]";https://www.leboncoin.fr/c/consoles/console_brand%3Asony%2Bconsole_model%3Aps5
84173;2507JUSTBA84173;18;Console NINTENDO Switch;https://encheres-domaine.gouv.fr/lot/v447-002-console-de-jeux.html;2026-09-22T12:00:00+00:00;150.0;11.0;16.5;non_mentionnee;;0.0;166.5;7;250;380;83.5;213.5;82;forte;7;30;Switch complète, quatre Joy-Con et six jeux.;Version de la Switch, dérive des Joy-Con et titres à vérifier.;[];lbc_switch_oled;"[""Nintendo Switch OLED d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/consoles/nintendo-switch-oled
309642;2511JUSTBA166921;19;Console SONY PlayStation 5;https://encheres-domaine.gouv.fr/lot/v443-7.html;2026-09-22T12:00:00+00:00;300.0;11.0;33.0;non_mentionnee;;0.0;333.0;8;300;380;-33.0;47.0;84;forte;7;30;PS5 complète en boîte avec manette et câbles.;Modèle disque/digital et fonctionnement à vérifier.;[];lbc_ps5;"[""Console Sony PS5 d'occasion — leboncoin""]";https://www.leboncoin.fr/c/consoles/console_brand%3Asony%2Bconsole_model%3Aps5
347811;2609JUSTBA347811;48;Caméra GoPro Hero 10 Black;https://encheres-domaine.gouv.fr/lot/v480-001-camera-gopro-hero-10-black-et-ses-accessoires.html;2026-09-22T12:00:00+00:00;100.0;11.0;11.0;non_mentionnee;;0.0;111.0;7;180;250;69.0;139.0;86;forte;7;30;GoPro Hero 10 et accessoires visibles.;Batterie, étanchéité et liste exacte des accessoires à tester.;[];lbc_gopro10;"[""GoPro Hero 10 Black d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/gopro-10-black
347828;2609JUSTBA347828;49;Appareil photo hybride Fujifilm X-T20;https://encheres-domaine.gouv.fr/lot/v480-002-apn-fujifilm-x-t20-et-son-objectif-18-55mm-1-2-8-4.html;2026-09-22T12:00:00+00:00;200.0;11.0;22.0;non_mentionnee;;0.0;222.0;6;500;700;278.0;478.0;83;forte;14;45;Fujifilm X-T20 avec objectif XF 18-55 f/2.8-4.;Déclenchements, capteur, autofocus et état optique à vérifier.;[];lbc_fuji_xt20;"[""Fujifilm X-T20 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/fujifilm-x-t20
347842;2609JUSTBA347842;50;Appareil photo hybride SONY Alpha 6000;https://encheres-domaine.gouv.fr/lot/v480-003-apn-sony-alpha-6000-et-son-objectif-e-3-5-5-6-pz-16-50mm-oss.html;2026-09-22T12:00:00+00:00;250.0;11.0;27.5;non_mentionnee;;0.0;277.5;5;300;400;22.5;122.5;86;forte;7;30;Sony A6000 et objectif kit 16-50 OSS.;Déclenchements, capteur, autofocus et batterie à vérifier.;[];lbc_sony_a6000;"[""Sony Alpha 6000 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/sony-alpha-6000
303291;2606JUSTBA303291;51;Ordinateur portable HP;https://encheres-domaine.gouv.fr/lot/v482-004.html;2026-09-22T12:00:00+00:00;150.0;11.0;16.5;non_mentionnee;;0.0;166.5;7;350;500;183.5;333.5;64;forte;14;45;ProBook 450 G9 professionnel récent avec chargeur, valeur médiane faute de spécifications.;"CPU, RAM et SSD non indiqués; compte BIOS/entreprise et batterie à vérifier.";[];lbc_dell_7490;"[""Dell Latitude 7490 i5 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/pc-portable-dell-latitude-7490-i5
41076;2506JUSTBA41076;52;Ordinateur portable LENOVO;https://encheres-domaine.gouv.fr/lot/2409justba01003-doo-1.html;2026-09-22T12:00:00+00:00;100.0;11.0;11.0;non_mentionnee;;0.0;111.0;7;150;220;39.0;109.0;78;moyenne;14;45;IdeaPad Slim 3 Chromebook 14IAN8, 8/128 Go avec chargeur.;État batterie et éventuelle gestion scolaire/entreprise à vérifier.;[];;[];
126221;2509JUSTBA126221;53;Ordinateur portable ASUS;https://encheres-domaine.gouv.fr/lot/v448-010.html;2026-09-22T12:00:00+00:00;150.0;11.0;16.5;non_mentionnee;;0.0;166.5;8;140;220;-26.5;53.5;65;moyenne;14;60;Asus M509D 8/512 Go avec chargeur, estimation médiane faute de CPU.;Processeur exact, batterie et état écran non indiqués.;[];;[];
338443;260854BA338443;9;Lot de deux téléphones APPLE;https://encheres-domaine.gouv.fr/lot/lot-de-deux-telephones-apple.html;2026-09-14T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;7;35;70;-20.5;14.5;68;moyenne;21;90;iPhone 12 contrôlé FMI ON et iPhone 11 Pro supposé iCloud ON: les deux sont valorisés uniquement comme donneurs de pièces.;"Aucune valeur d'usage ou de déblocage; capacité, batterie, écrans, cartes mères et autres composants récupérables restent inconnus.";"[{""device"": ""iPhone 11 Pro"", ""imei_suffix"": null, ""find_my_iphone"": ""ON"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Règle prudente demandée — aucun contrôle IMEI revendiqué"", ""valuation_effect"": ""Valeur pièces uniquement ; aucune valeur d'usage ni déblocage futur n'est supposé.""}, {""device"": ""iPhone 12 A2403"", ""imei_suffix"": ""4229"", ""find_my_iphone"": ""ON"", ""verification_basis"": ""verified"", ""checked_on"": ""2026-09-11"", ""source"": ""IMEICheck.com — résultat communiqué par l'utilisateur"", ""valuation_effect"": ""Valeur pièces uniquement tant que le propriétaire d'origine ne retire pas le verrouillage d'activation.""}]";lbc_iphone13pm;"[""iPhone 13 Pro Max d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/telephones_objets_connectes/iphone13-pro-max
343959;260854BA343959;10;Lot de téléphones;https://encheres-domaine.gouv.fr/lot/lot-de-telephone.html;2026-09-14T08:00:00+00:00;30.0;11.0;3.3;non_mentionnee;;0.0;33.3;2;70;160;36.7;126.7;48;moyenne;30;120;"iPhone 14 Pro valorisé uniquement pour pièces sous hypothèse iCloud ON; faible valeur prudente ajoutée pour le second téléphone non identifié.";"Modèle 'SAMSUNG ONE' incohérent; aucune valeur d'usage pour l'iPhone; capacités, batteries et fonctionnement inconnus.";"[{""device"": ""iPhone 14 Pro"", ""imei_suffix"": null, ""find_my_iphone"": ""ON"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Règle prudente demandée — aucun contrôle IMEI revendiqué"", ""valuation_effect"": ""Valeur pièces uniquement ; aucune valeur d'usage ni déblocage futur n'est supposé.""}]";lbc_iphone14pro;"[""iPhone 14 Pro d'occasion — leboncoin""]";https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_model%3Aiphone14pro
321714;260754BA321714;15;Lot de 3 consoles de jeux;https://encheres-domaine.gouv.fr/lot/lot-de-3-consoles-de-jeux-doo-1.html;2026-09-14T08:00:00+00:00;20.0;11.0;2.2;non_mentionnee;;0.0;22.2;19;80;170;57.8;147.8;68;faible;30;120;Wii, PS3 Slim, DS Lite et casque filaire.;"Tout non testé; câbles PS3 absents; faible valeur unitaire.";[];;[];
329193;260454BR253611;16;Rétro-projecteur XIAOMI Mi 4K Laser Projector 150;https://encheres-domaine.gouv.fr/lot/retro-projecteur-2.html;2026-09-14T08:00:00+00:00;390.0;11.0;42.9;non_mentionnee;;0.0;432.9;2;350;750;-82.9;317.1;62;moyenne;21;90;Xiaomi Mi 4K Laser Projector 150, décoté comme non testé sans cordon.;"Panne laser/DMD coûteuse possible; télécommande et cordon absents/non listés.";[];lbc_xiaomi_4k;"[""Xiaomi Mi Laser Projector 150 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/xiaomi-mi-laser
304620;260635BA304620;301;Informatique divers;https://encheres-domaine.gouv.fr/lot/informatique-divers.html;2026-09-15T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;5;200;500;144.5;444.5;43;faible;60;240;Douze anciennes tours Acer, vingt alimentations et sept cartes graphiques anciennes.;"Configurations et fonctionnement inconnus; GPU 512 Mo obsolètes; logistique lourde.";[];;[];
294796;260635BR294796;408;100 PC portables LENOVO E595;https://encheres-domaine.gouv.fr/lot/ordinateursportableslenovo-1.html;2026-09-15T08:00:00+00:00;3100.0;11.0;341.0;non_mentionnee;;0.0;3441.0;1;10000;18000;6559.0;14559.0;72;moyenne;45;240;100 E595 complets: 100 EUR/unité en sortie professionnelle, 180 EUR/unité testée/vendue.;"Très gros volume, pas d'OS, batteries à contrôler; recette normale exige 100 ventes et une garantie vendeur.";[];bm_e595;"[""Lenovo ThinkPad E595 Ryzen 5 16/256 — Back Market""]";https://www.backmarket.fr/fr-fr/p/lenovo-e595-15-ryzen-5-3500u-ghz-ssd-256-go-16-go/7c3dcefc-9ebf-48df-8d27-50ff8082cddb
294805;260635BR294805;409;12 PC portables LENOVO;https://encheres-domaine.gouv.fr/lot/12pcportableslenovo-1.html;2026-09-15T08:00:00+00:00;440.0;11.0;48.4;non_mentionnee;;0.0;488.4;2;1200;1900;711.6;1411.6;72;moyenne;30;150;11 L580 i5-8250U et un L570, environ 100 EUR/unité en lot et 155-165 EUR au détail.;"Pas d'OS; état des batteries/écrans à vérifier; volume de 12 unités.";[];lbc_dell_7490;"[""Dell Latitude 7490 i5 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/pc-portable-dell-latitude-7490-i5
